-1673,44,436,42420,127470,-217560,3
-1089,-160,724,20580,-99610,215040,3
1997,-1053,890,-67060,-57470,-9800,3
-55,-497,735,111300,169470,-240940,3
-1651,184,393,43750,-71190,98350,3
991,-611,820,-157430,-188930,214830,3
1432,-671,801,135590,144480,-135590,3
-1962,106,632,-67550,51520,-136570,3
-915,-364,740,-10290,-85540,190890,3
1997,-933,1179,-134050,-119350,39690,3
73,-442,596,147070,164850,-213850,3
-1692,-6,646,5110,-57120,88410,3
1284,-750,1017,-147770,-139090,216440,3
1188,-562,771,140420,151830,-140350,3
-1613,-65,424,89670,167090,-194320,3
-970,-84,751,8400,-143080,222600,3
1997,-829,845,-158410,-119280,115360,3
-874,-179,515,115850,173250,-247170,3
-1956,139,620,68180,-51450,64330,3
1624,-870,976,-179760,-180670,233170,3
864,-719,756,145950,157710,-131950,3
-1998,-42,747,41930,97580,-188160,3
-865,-267,809,-49420,-121240,181230,3
1997,-1006,821,-171640,-249270,98700,3
-119,-411,406,164430,235200,-269570,3
-1998,163,601,-64470,-7070,-4550,3
1514,-939,822,-188510,-203490,273210,3
1629,-698,721,173390,104230,-110740,3
-1795,13,657,39270,100870,-211190,3
-864,-276,698,-16520,-115430,222670,3
1997,-1088,1043,-163030,-170520,90650,3
20,-564,588,120260,219730,-237650,3
-1751,43,700,-48440,-9240,41300,3
1079,-641,680,-124810,-188930,254450,3
1949,-895,810,88340,69440,-93730,3
-1876,73,497,82530,151900,-233240,3
-1066,-15,703,49420,-72100,144970,3
1897,-559,817,-114940,-149170,132720,3
262,-450,674,159810,201950,-210140,3
-1998,13,781,-77630,4900,-61880,3
309,-606,715,-128310,-129010,315420,3
1992,-1171,997,60550,54600,-67480,3
-769,-148,425,118230,149520,-279370,3
-1451,62,589,19040,-100100,104930,3
1472,-799,864,-174720,-210840,200970,3
1630,-765,734,153300,144410,-143920,3
-1998,102,882,-119070,-36190,-107030,3
-137,-393,699,-56280,-91770,233590,3
1933,-795,1104,39200,-3570,-39830,3
-755,-177,575,136710,171220,-205590,3
-1566,116,538,1400,-39410,103110,3
1603,-996,1316,-232890,-174720,160090,3
943,-606,1018,197120,121450,-154140,3
-1718,71,575,-43890,34020,-137620,3
-756,-158,739,-60200,-106540,221130,3
1997,-919,1033,-85820,-96880,22610,3
172,-526,706,147980,131180,-208110,3
-1646,111,612,-34860,-44380,17710,3
-115,-368,871,-110320,-137620,243670,3
1943,-760,554,150430,105280,-80850,3
-1546,-197,912,-12460,77210,-192500,3
-1039,-22,638,36050,-85680,163660,3
1997,-1124,1029,-134470,-141960,102340,3
699,-420,457,155820,203070,-197610,3
-1952,-112,808,-122220,-93660,5600,3
222,-649,803,-142940,-165760,285600,3
1726,-896,813,127050,97440,-85190,3
-1505,58,605,149800,100660,-238700,3
-836,-1,553,19740,-70350,159110,3
1974,-1030,1097,-201460,-121870,95970,3
312,-647,735,141610,164710,-211330,3
-1703,1,647,-71260,-51730,7980,3
415,-666,883,-134400,-105420,236320,3
1389,-656,729,174930,138040,-67550,3
-878,-92,654,117180,133350,-178920,3
-1195,-50,429,18480,-78330,171990,3
1961,-1219,1223,-238210,-238980,102340,3
797,-478,456,108010,153860,-217140,3
-1877,-191,968,-132160,17850,-58520,3
502,-875,934,-128660,-119980,299460,3
1997,-866,724,83370,35630,-75810,3
-1475,-184,660,119770,178080,-222040,3
-889,-224,597,-2450,-86730,214830,3
1997,-922,752,-182630,-274610,116690,3
618,-611,440,156660,258790,-204610,3
-1997,-48,1032,-146510,-53760,-89740,3
302,-571,562,-164220,-237300,269500,3
1988,-790,478,73570,90370,-21280,3
-1123,-89,11,255010,348320,-236320,3
-1483,-69,602,-1050,-82110,180810,3
1951,-1017,570,-259840,-290640,159460,3
1129,-841,668,181860,207550,-190050,3
-1998,1,939,-146160,-46200,-121240,3
453,-557,686,-161350,-193620,280350,3
1997,-1101,796,37170,9590,-49770,3
-1562,-148,423,199500,229040,-244440,3
-1345,-127,455,33670,-93800,185430,3
1997,-871,1030,-97510,-173040,45500,3
593,-384,593,108150,179200,-193550,3
-1889,37,645,-75880,-90790,24500,3
662,-786,792,-189700,-223510,247030,3
1561,-668,503,169820,238070,-50890,3
-1619,-8,277,121940,79310,-225540,3
-569,-211,426,14490,-148680,243740,3
1997,-931,854,-52500,-126980,16520,3
584,-711,561,195930,280420,-172760,3
-1484,207,467,-70560,-28630,46270,3
-136,-314,646,-115640,-150780,225330,3
1997,-1078,827,39620,94710,-45010,3
-678,-267,433,184100,214970,-267470,3
-1570,25,433,37450,-100310,114100,3
1304,-853,870,-152670,-245210,234150,3
1516,-659,609,126770,179130,-132860,3
-1998,69,787,-117880,24570,-75460,3
47,-777,772,-111230,-159670,265440,3
1997,-983,734,62230,26670,-45990,3
-963,-67,185,174090,225260,-251580,3
-683,-350,687,37170,-133420,209160,3
1997,-1115,848,-213220,-182630,80290,3
679,-587,596,123270,210770,-163310,3
-1957,76,697,-54460,114380,-115080,3
-65,-520,724,-94570,-126840,277690,3
1997,-1132,974,-101080,-123270,29680,3
-43,-426,540,130760,210420,-225330,3
-1389,-56,784,22470,-62160,71400,3
1077,-730,372,-112420,-234080,253400,3
1212,-715,512,176120,236390,-124110,3
-1947,-59,897,99960,145460,-202720,3
-567,-142,473,-1820,-99750,234570,3
1995,-1012,930,-148330,-220080,18200,3
397,-665,494,160090,214690,-199150,3
-1956,156,724,-91070,-20230,-39830,3
388,-666,782,-138250,-168700,224420,3
1997,-787,678,43120,-7140,-42910,3
-1021,-317,647,108710,178920,-218750,3
-1466,60,657,40460,-82880,112700,3
1859,-960,772,-143780,-269920,173110,3
1055,-439,308,121030,245000,-149870,3
-1998,-92,1006,-54740,105140,-129010,3
-507,-262,518,-26460,-182070,217700,3
1997,-895,697,-125440,-156590,75670,3
195,-524,569,152040,251440,-219100,3
-1965,80,770,-84420,-35000,8330,3
669,-667,784,-129010,-165620,247730,3
1997,-845,757,46480,62160,-46130,3
-1886,-58,617,145950,208250,-241710,3
-1005,-117,563,11900,-149170,198170,3
1997,-971,582,-168490,-265440,102550,3
578,-569,401,159950,298130,-200340,3
-1998,-102,944,-130200,4270,-62720,3
619,-614,502,-112980,-267610,280350,3
1997,-885,667,11340,51170,-43470,3
-1569,-109,771,28350,137970,-216160,3
-1185,-87,737,35560,-57050,139370,3
1994,-1027,701,-194460,-214690,133560,3
1086,-833,666,152110,199640,-185080,3
-1998,25,693,-123690,-11830,-12040,3
1146,-725,759,-127680,-221900,226100,3
1735,-632,541,122990,144970,-101220,3
-1386,-23,840,-29120,115290,-125790,3
-1323,68,612,13090,-41020,178570,3
1997,-912,702,-157780,-203840,110110,3
653,-656,539,175420,246610,-219240,3
-1767,-218,870,-70630,-12040,-4480,3
103,-747,946,-114240,-138110,275870,3
1911,-841,661,100240,99050,-63770,3
-655,-235,571,120890,184030,-262990,3
-1282,-101,593,43050,-74270,141890,3
1825,-783,914,-187670,-200550,147420,3
1202,-637,520,167160,191310,-145880,3
-1998,-48,984,-112980,-17080,-96670,3
144,-475,562,-14210,-181510,286230,3
1986,-790,803,50400,71050,-82390,3
-1371,-59,662,91630,169960,-248710,3
-852,-152,697,31360,-86310,184870,3
1927,-799,915,-154700,-189980,107030,3
855,-644,786,91420,141190,-211610,3
-1895,-120,714,-91700,-55720,10780,3
284,-465,921,-98070,-184870,200200,3
1941,-651,627,66010,89950,-62650,3
-1004,-155,788,93520,170730,-227990,3
-569,-122,580,48020,-78540,200690,3
1804,-846,973,-142870,-121100,165620,3
390,-489,735,160440,122080,-239470,3
-1998,-137,929,-83020,24010,-110880,3
285,-508,868,-105420,-179900,227290,3
1997,-707,633,14070,4270,-42700,3
