-667,-80,763,60200,148470,140,2
-922,97,770,22400,51100,-4060,2
-888,17,796,-21490,-77840,-12110,2
-575,-38,771,-58170,-144130,-9100,2
-149,-238,771,-85120,-174510,-14210,2
223,-381,797,-67830,-146860,-5950,2
529,-642,897,-38640,-71260,-7350,2
586,-647,866,16100,24080,-5320,2
630,-557,739,65590,139440,29890,2
-66,-300,767,79100,189000,22820,2
-422,-68,773,56420,138110,8050,2
-920,92,695,44590,87990,700,2
-1045,113,791,-22820,-52640,-13300,2
-676,-52,849,-41300,-104300,-16240,2
-197,-79,659,-90790,-227850,-33950,2
409,-460,794,-70560,-153790,-15260,2
576,-620,836,-43890,-72170,4060,2
859,-658,839,-22610,-20020,980,2
611,-603,803,57610,101430,15470,2
18,-312,663,119420,260050,54950,2
-569,-49,703,87850,178990,34720,2
-739,9,726,52430,76720,-12110,2
-1094,75,732,6930,-12670,-700,2
-822,-5,694,-53410,-160230,-25830,2
-92,-259,710,-92330,-209090,-32200,2
306,-487,812,-94850,-171780,-23100,2
728,-610,887,-30310,-38990,-7770,2
510,-619,851,7840,23170,840,2
378,-482,809,63770,118650,22680,2
-139,-319,826,64960,158760,34930,2
-482,-96,728,69230,152600,16170,2
-815,41,691,32970,66500,-6720,2
-1070,49,802,-490,-25060,-11340,2
-711,-8,690,-60130,-185920,-38010,2
-78,-223,742,-87430,-182350,-15470,2
401,-421,788,-59850,-142380,12460,2
578,-648,882,-44940,-90370,-3850,2
767,-604,830,10080,6440,-9100,2
686,-499,698,81340,179690,34230,2
-74,-243,707,84210,217980,38710,2
-655,-58,773,66640,117180,-5530,2
-831,109,743,31360,77210,9520,2
-899,57,827,-6860,-25130,2800,2
-640,1,765,-55440,-160930,-18970,2
-28,-270,769,-81340,-188230,-19110,2
296,-412,806,-85540,-157220,-13020,2
472,-474,748,-34930,-64400,14070,2
812,-709,826,-12950,-24010,-2800,2
653,-597,803,50260,83160,3080,2
138,-325,716,100030,217840,42840,2
-319,-226,744,105210,193830,24360,2
-867,-9,795,40390,75600,-5180,2
-830,49,861,-23940,-53060,-11410,2
-497,-143,821,-59850,-155120,-24850,2
-93,-212,684,-82880,-205100,-33600,2
498,-518,738,-69720,-151060,-14000,2
849,-634,768,-38430,-89320,-12950,2
665,-589,823,20790,22540,-13090,2
597,-451,732,52360,113960,14490,2
26,-269,785,70490,171500,29190,2
-365,-172,802,62090,144900,20230,2
-703,-24,788,48440,106540,4200,2
-963,-3,814,18130,27860,1960,2
-814,20,790,-23870,-74270,3780,2
-360,-109,797,-63350,-161560,-17500,2
107,-297,747,-84560,-175770,-16240,2
481,-634,899,-83650,-107870,210,2
648,-627,902,-35350,-59780,-15120,2
662,-613,833,14700,20790,-2030,2
433,-441,771,67270,137130,34510,2
-64,-337,820,80850,169750,28490,2
-544,-82,732,69930,136500,5460,2
-845,50,775,18410,40670,-12460,2
-803,6,819,-4550,-25200,-1610,2
-624,-59,815,-51800,-146580,-10150,2
-30,-225,746,-75600,-184240,-17290,2
308,-422,774,-67970,-156100,-32830,2
676,-600,876,-27160,-65310,2030,2
758,-656,847,490,490,-9170,2
584,-515,836,40810,82950,-1400,2
55,-331,788,77490,186830,23660,2
-323,-271,835,48860,137480,5180,2
-681,9,807,32620,98210,7490,2
-925,-10,834,7280,210,-9800,2
-640,-32,804,-48230,-134610,-3570,2
-204,-217,745,-70350,-188090,-15750,2
302,-445,823,-79380,-153790,11200,2
557,-604,766,-44310,-89810,32480,2
749,-683,758,3220,-7210,-10150,2
793,-511,705,53620,97230,-2310,2
162,-406,763,77280,192850,3430,2
-335,-152,753,66010,163940,3500,2
-678,-37,830,17780,64050,-4620,2
-879,13,830,490,-21910,-11690,2
-782,-43,803,-44100,-138320,-22960,2
-39,-178,714,-73920,-211750,-24640,2
287,-374,757,-55510,-133280,3430,2
696,-634,838,-56770,-102130,-18760,2
729,-581,804,-8120,-21140,-7000,2
879,-636,729,56700,117600,12320,2
175,-392,679,105490,240100,33670,2
-657,-11,669,87010,174720,13440,2
-974,143,735,14350,33180,-8540,2
-774,24,833,-16800,-42210,-1050,2
-602,-36,736,-69440,-183330,-12670,2
82,-355,773,-88760,-176400,6790,2
458,-601,789,-86870,-147140,-5600,2
864,-701,771,-68040,-84700,-70,2
747,-646,715,14140,25270,-8610,2
657,-614,761,56980,122010,12670,2
-9,-294,761,91000,188020,31500,2
-432,-105,723,89880,188230,39340,2
-836,75,731,24010,64750,7000,2
-960,80,784,-10150,-30310,-10150,2
-681,-66,805,-53830,-118440,-4270,2
-186,-327,797,-88200,-178640,-4970,2
319,-491,766,-97790,-155190,2800,2
798,-707,733,-71050,-89810,3920,2
770,-712,753,-24220,-26390,-12600,2
679,-665,771,24150,39830,-12250,2
362,-518,690,95690,187180,29540,2
-151,-279,778,79100,179410,21280,2
-487,-121,780,64050,135450,14280,2
-763,45,770,24640,46340,1400,2
-991,124,732,-14000,-60270,-18340,2
-477,-105,838,-61460,-134330,6790,2
53,-296,819,-80570,-171500,-7980,2
343,-460,772,-73150,-146090,-13720,2
636,-590,745,-64610,-98490,-2520,2
822,-672,735,-19110,-16520,1050,2
689,-635,774,37940,68530,-9310,2
348,-433,708,79660,178920,23380,2
-138,-302,795,79800,168840,23590,2
-500,-87,740,69720,156030,17430,2
-897,33,795,24430,44870,-350,2
-1077,164,720,-17990,-99680,-24570,2
-568,-137,808,-77420,-211190,-40180,2
113,-348,728,-85610,-177450,-17220,2
575,-627,743,-85260,-132300,-350,2
907,-679,738,-34440,-42280,2590,2
809,-613,678,27370,29610,5460,2
580,-552,723,63560,133280,19600,2
163,-381,782,61950,157990,9100,2
-330,-211,763,68390,192920,22190,2
-674,-8,750,54670,138740,27930,2
-871,-9,843,280,16170,6930,2
-683,3,826,-45150,-127260,9450,2
-132,-171,723,-93870,-228060,-28140,2
368,-405,705,-81340,-171850,-18410,2
685,-739,746,-69020,-133350,-13580,2
941,-743,779,70,-2170,-6790,2
720,-663,771,45220,83650,-12530,2
241,-352,744,75180,176260,23940,2
-151,-206,769,77910,181720,34160,2
-503,-55,741,62790,138320,23800,2
-774,29,792,21980,44450,5390,2
-937,85,823,-23800,-102340,-26180,2
-298,-153,749,-78190,-201180,-30520,2
3,-269,671,-78050,-211820,-42420,2
651,-534,769,-66080,-153230,-12740,2
900,-668,784,-15680,-57050,-17290,2
748,-507,741,26250,62160,-3780,2
473,-488,772,63140,169890,24360,2
-81,-281,822,67130,177170,17220,2
-470,-86,781,53550,142380,6370,2
-847,-1,830,29610,75670,6580,2
-846,29,839,-26390,-77910,-6930,2
-327,-156,811,-62440,-199850,-25130,2
334,-384,810,-72730,-158340,-4130,2
499,-447,770,-46690,-116900,6160,2
687,-517,696,-35490,-92540,2170,2
892,-567,672,-12880,-33110,-9310,2
793,-640,699,40250,94640,12180,2
326,-430,671,96670,232050,31290,2
-446,-125,735,79870,194390,24150,2
-627,-101,796,42700,100730,2380,2
-884,30,854,12250,18900,4340,2
-853,13,815,-30660,-100030,-19390,2
-316,-108,766,-59500,-165970,-24430,2
155,-352,722,-68880,-198730,-32690,2
707,-504,720,-70070,-170100,-6860,2
972,-550,656,-27930,-59780,13510,2
953,-504,597,17080,38780,7000,2
521,-440,671,75110,181230,40880,2
187,-354,754,72660,207340,38570,2
-532,-66,652,89320,205520,39900,2
-881,22,796,25340,61250,-1120,2
-873,6,841,-9380,-25410,1190,2
-658,-12,746,-38570,-132860,-10640,2
-101,-179,759,-68600,-175420,-5530,2
273,-556,804,-88340,-150850,-4340,2
616,-533,741,-55090,-114100,-8820,2
877,-726,768,-6090,-14630,-13720,2
818,-630,731,36820,75250,-3710,2
216,-406,679,88760,219170,39340,2
-237,-213,720,93100,205800,24990,2
-846,53,732,60480,96600,-16310,2
-916,86,830,-490,12950,7910,2
-1055,69,739,-29050,-127820,-31710,2
-378,-49,631,-72660,-234360,-49560,2
273,-393,672,-72870,-202580,-14140,2
816,-499,651,-51940,-140420,-5950,2
1029,-569,635,-350,-13230,-2100,2
913,-551,600,41230,111230,11760,2
438,-452,694,73570,197400,26530,2
-358,-133,693,98070,234220,40110,2
-787,-16,746,44590,124740,21490,2
-896,26,861,3990,11760,-1610,2
-807,-1,810,-19390,-80640,-3500,2
-347,-168,785,-59990,-183750,-6020,2
200,-275,676,-70840,-182700,-13160,2
585,-611,734,-67620,-150220,-7350,2
927,-566,708,-27230,-39970,-3500,2
745,-533,669,33110,56840,2870,2
588,-427,647,82950,185990,29750,2
69,-343,713,94430,249410,54390,2
-657,-13,687,74970,182280,29050,2
-799,20,751,36050,59710,-2940,2
-975,118,797,-26950,-110180,-41720,2
-610,0,753,-66570,-185010,-33250,2
93,-263,660,-89530,-249760,-50890,2
767,-439,645,-57330,-196140,-9170,2
805,-494,682,-19460,-64680,-3150,2
906,-486,678,8120,14420,3150,2
676,-495,747,48440,99750,-4690,2
141,-334,788,60620,190540,30170,2
-206,-172,745,79240,206780,42980,2
-704,40,701,58590,152180,40880,2
-869,95,748,31360,52640,11340,2
-954,73,757,-36610,-156870,-53970,2
-422,-95,769,-77490,-222600,-60830,2
-153,-302,689,-73220,-202790,-49000,2
690,-538,762,-57400,-156100,-11550,2
721,-482,681,-2660,-42280,-6930,2
796,-499,706,39060,56980,5530,2
442,-352,731,78050,158760,32900,2
5,-332,751,91420,232750,56770,2
-479,-80,750,66150,153370,10710,2
-698,-54,777,22680,66430,3290,2
-842,20,829,-6020,-13580,-8470,2
-737,-55,804,-39060,-132930,-33530,2
-327,-189,799,-76370,-179760,-24430,2
261,-417,739,-102550,-222810,-23940,2
666,-517,704,-48510,-131880,16240,2
857,-624,695,-12110,-44660,-9800,2
781,-614,705,17010,17640,-13300,2
569,-562,743,47950,97790,-9310,2
372,-414,770,64610,187950,35910,2
-267,-117,715,78750,194110,28420,2
-694,5,786,40880,58240,-7350,2
-841,30,816,9730,39130,9170,2
-796,-19,855,-9030,-37240,-3290,2
-596,-36,752,-56490,-168910,-26040,2
157,-324,738,-89180,-221550,-25270,2
638,-665,749,-92330,-161700,420,2
858,-684,706,-67270,-83930,13650,2
853,-739,688,3220,3920,-6860,2
822,-676,748,14420,48930,-19600,2
430,-437,753,47110,131530,-4060,2
42,-321,749,90790,229670,44240,2
-646,-65,746,73500,201320,40250,2
-1002,74,818,1400,-2660,-27020,2
-642,20,895,-20090,-73010,-15120,2
-534,17,755,-53270,-166390,-7560,2
127,-352,720,-99400,-219310,-22330,2
536,-497,598,-89390,-168700,6860,2
995,-548,606,-18060,-39060,16590,2
778,-504,601,51100,64050,2100,2
641,-414,607,81690,166320,44380,2
105,-298,726,83440,226520,52290,2
-361,-56,710,93240,197260,37030,2
-796,-10,860,11200,22820,-12180,2
-825,-14,885,-1680,-3430,3360,2
-667,-95,843,-34650,-107590,-7420,2
-194,-134,729,-67060,-189140,-10290,2
302,-343,730,-66010,-159250,-9940,2
740,-507,679,-55440,-111440,4550,2
811,-654,677,-12110,-37870,-3920,2
735,-645,684,42980,69860,-6370,2
444,-455,679,95270,193480,32200,2
-155,-238,776,94710,197540,34370,2
-525,-47,738,71190,140700,13300,2
-750,-24,812,21980,67620,12670,2
-858,78,804,-4340,-14980,-1470,2
-627,-47,771,-56560,-137410,-15120,2
-19,-287,772,-85400,-158130,5670,2
9,-360,780,-43330,-90020,13580,2
403,-569,815,-49560,-102830,-11270,2
647,-612,757,4690,-5460,14630,2
658,-643,761,51240,94430,11200,2
182,-440,790,83580,159600,18480,2
-256,-293,805,74620,157570,23170,2
-670,-93,808,45010,91630,-4060,2
-754,8,853,5530,12740,-1540,2
-749,-18,827,-11550,-52220,-4760,2
-413,-146,832,-56070,-148260,-8120,2
157,-426,761,-84000,-187880,-25130,2
280,-412,672,-70560,-151340,7840,2
801,-584,661,-25970,-58450,-2940,2
739,-631,691,18130,21490,3500,2
706,-592,703,56910,116270,12110,2
179,-401,734,88060,197190,24640,2
-234,-212,824,68040,146090,8680,2
-615,-24,748,52780,106750,6090,2
-755,22,803,9450,18620,4830,2
-750,-23,839,-20160,-67410,-13160,2
-403,-88,706,-56910,-176120,-26320,2
102,-303,747,-72800,-184870,-15750,2
485,-405,691,-54670,-118720,7630,2
832,-644,758,-15540,-15330,8470,2
728,-550,771,22120,45220,4130,2
596,-511,735,61950,139370,31710,2
57,-362,751,80850,195720,24640,2
-494,-146,787,59710,132160,4550,2
-743,32,756,21560,56560,-5110,2
-794,10,864,-7000,-23870,-6300,2
-572,-61,828,-39270,-107030,-5460,2
-115,-227,808,-71610,-157710,-11480,2
214,-462,749,-84560,-161980,-980,2
521,-609,783,-60410,-108080,9940,2
887,-700,737,-700,-10500,11970,2
747,-641,742,34580,57540,1540,2
254,-431,720,90510,189560,25690,2
-135,-242,752,91070,174860,21700,2
-595,-71,777,53130,108850,7420,2
-868,-27,825,16030,38150,2660,2
-822,2,802,-36050,-108360,-15190,2
-214,-213,801,-60550,-158690,-10780,2
65,-245,716,-66290,-156520,-11060,2
472,-542,762,-55790,-117320,10220,2
731,-648,771,-29050,-48580,2310,2
671,-634,743,41930,43680,-9310,2
393,-489,724,69860,132020,13020,2
47,-322,789,69720,155120,20090,2
-311,-214,827,71050,147210,13930,2
-571,-30,802,45220,108290,10150,2
-923,-52,841,10850,21700,-3080,2
-693,-102,856,-46340,-142730,-13300,2
-146,-339,734,-83230,-205590,-30030,2
482,-437,732,-88970,-182490,-11480,2
749,-609,768,-38780,-71050,5110,2
835,-786,811,-3010,-2450,-4410,2
615,-554,772,56490,99400,11480,2
155,-397,764,81760,181300,24920,2
-242,-188,826,66150,158060,28140,2
-578,2,748,58170,120330,6440,2
-793,-19,820,9030,37940,-2100,2
-958,35,823,-9100,-45920,-18620,2
-505,-160,837,-54460,-169260,-17150,2
-87,-237,705,-70770,-166740,-31290,2
455,-407,681,-73360,-187250,-16870,2
763,-617,756,-23450,-67410,6580,2
807,-625,718,11760,14840,11900,2
649,-556,713,70910,139230,32620,2
177,-418,752,78190,188930,38850,2
-437,-150,755,77000,172760,23660,2
-725,-58,768,36120,82810,-10290,2
-747,-42,892,-8190,-5250,-4130,2
-707,-92,877,-25760,-77840,-12950,2
-469,-107,774,-51590,-149380,-15260,2
304,-439,738,-80360,-171290,-4550,2
413,-468,765,-48300,-90370,28280,2
744,-643,785,-9940,-27720,8190,2
758,-673,775,23520,34720,-1680,2
468,-471,729,70840,138040,7910,2
9,-269,749,72730,166180,19390,2
-439,-123,769,57400,155190,30030,2
-896,27,859,21350,44100,-6580,2
-673,-74,895,-20090,-47390,-2450,2
-650,-102,854,-47740,-130760,-33880,2
-21,-187,607,-74830,-209300,-26670,2
780,-581,724,-69370,-143290,2170,2
654,-591,765,-14630,-28630,5390,2
686,-611,744,12810,21980,-7280,2
599,-513,697,63980,146160,36750,2
-87,-259,705,89600,206920,40530,2
-580,-94,756,68040,146720,24920,2
-738,-39,851,8050,25480,-6580,2
-828,-87,904,-3640,-19740,-10290,2
-653,-173,857,-36120,-124810,-28700,2
-122,-233,790,-60130,-156030,-12950,2
392,-353,650,-66990,-176330,-9450,2
785,-696,748,-34440,-68740,35490,2
725,-645,740,-2730,11830,21770,2
790,-618,732,53830,92260,17150,2
260,-446,753,70070,173880,25130,2
-315,-137,803,66570,140000,12110,2
-321,-154,765,54110,129430,16520,2
-770,-63,878,9380,19670,-5670,2
-701,-98,916,-13300,-62720,-13020,2
-513,-94,826,-48020,-145460,-28140,2
-70,-241,753,-67760,-146860,2450,2
172,-405,734,-71890,-154000,-8050,2
673,-622,707,-41650,-80990,-2800,2
672,-711,715,9870,15610,5250,2
610,-652,725,61180,125510,11830,2
74,-463,738,101220,191240,19040,2
-324,-99,749,69020,146230,13860,2
